source,target,relationship_type
C0794,I7941,USES_IP
C0794,P7940,HAS_PAYMENT_INSTRUMENT
C0794,P7941,HAS_PAYMENT_INSTRUMENT
C0795,D7950,USES_DEVICE
C0795,D7951,USES_DEVICE
C0795,D7952,USES_DEVICE
C0795,I7950,USES_IP
C0795,P7950,HAS_PAYMENT_INSTRUMENT
C0796,D7960,USES_DEVICE
C0796,I7960,USES_IP
C0796,P7960,HAS_PAYMENT_INSTRUMENT
C0796,P7961,HAS_PAYMENT_INSTRUMENT
C0797,D7970,USES_DEVICE
C0797,D7971,USES_DEVICE
C0797,D7972,USES_DEVICE
C0797,I7970,USES_IP
C0797,I7971,USES_IP
C0797,I7972,USES_IP
C0797,P7970,HAS_PAYMENT_INSTRUMENT
C0798,D7980,USES_DEVICE
C0798,D7981,USES_DEVICE
C0798,D7982,USES_DEVICE
C0798,I7980,USES_IP
C0798,I7981,USES_IP
C0798,I7982,USES_IP
C0798,P7980,HAS_PAYMENT_INSTRUMENT
C0799,D7990,USES_DEVICE
C0799,D7991,USES_DEVICE
C0799,I0159,USES_IP
C0799,I7991,USES_IP
C0799,P7990,HAS_PAYMENT_INSTRUMENT
C0799,P7991,HAS_PAYMENT_INSTRUMENT
C0800,D8000,USES_DEVICE
C0800,I8000,USES_IP
C0800,I8001,USES_IP
C0800,I8002,USES_IP
C0800,P8000,HAS_PAYMENT_INSTRUMENT
C0801,D8010,USES_DEVICE
C0801,D8011,USES_DEVICE
C0801,D8012,USES_DEVICE
C0801,I8010,USES_IP
C0801,I8011,USES_IP
C0801,P8010,HAS_PAYMENT_INSTRUMENT
C0802,D8020,USES_DEVICE
C0802,D8021,USES_DEVICE
C0802,I8020,USES_IP
C0802,I8021,USES_IP
C0802,I8022,USES_IP
C0802,P8020,HAS_PAYMENT_INSTRUMENT
C0802,P8021,HAS_PAYMENT_INSTRUMENT
C0803,D8030,USES_DEVICE
C0803,I8030,USES_IP
C0803,I8031,USES_IP
C0803,I0160,USES_IP
C0803,P8030,HAS_PAYMENT_INSTRUMENT
C0804,D8040,USES_DEVICE
C0804,D8041,USES_DEVICE
C0804,D8042,USES_DEVICE
C0804,I8040,USES_IP
C0804,I8041,USES_IP
C0804,P8040,HAS_PAYMENT_INSTRUMENT
C0805,D8050,USES_DEVICE
C0805,D8051,USES_DEVICE
C0805,I8050,USES_IP
C0805,I8051,USES_IP
C0805,P8050,HAS_PAYMENT_INSTRUMENT
C0806,D8060,USES_DEVICE
C0806,D8061,USES_DEVICE
C0806,D8062,USES_DEVICE
C0806,I8060,USES_IP
C0806,P8060,HAS_PAYMENT_INSTRUMENT
C0806,P8061,HAS_PAYMENT_INSTRUMENT
C0807,D8070,USES_DEVICE
C0807,D8071,USES_DEVICE
C0807,I0161,USES_IP
C0807,P8070,HAS_PAYMENT_INSTRUMENT
C0807,P8071,HAS_PAYMENT_INSTRUMENT
C0808,D8080,USES_DEVICE
C0808,D8081,USES_DEVICE
C0808,D8082,USES_DEVICE
C0808,I0161,USES_IP
C0808,I8081,USES_IP
C0808,P8080,HAS_PAYMENT_INSTRUMENT
C0808,P8081,HAS_PAYMENT_INSTRUMENT
C0809,D8090,USES_DEVICE
C0809,I8090,USES_IP
C0809,I0161,USES_IP
C0809,P8090,HAS_PAYMENT_INSTRUMENT
C0809,P8091,HAS_PAYMENT_INSTRUMENT
C0810,D8100,USES_DEVICE
C0810,D8101,USES_DEVICE
C0810,I8100,USES_IP
C0810,P8100,HAS_PAYMENT_INSTRUMENT
C0811,D8110,USES_DEVICE
C0811,I8110,USES_IP
C0811,I8111,USES_IP
C0811,I8112,USES_IP
C0811,P8110,HAS_PAYMENT_INSTRUMENT
C0812,D8120,USES_DEVICE
C0812,D8121,USES_DEVICE
C0812,D8122,USES_DEVICE
C0812,I8120,USES_IP
C0812,I8121,USES_IP
C0812,I8122,USES_IP
C0812,P8120,HAS_PAYMENT_INSTRUMENT
C0813,D8130,USES_DEVICE
C0813,D8131,USES_DEVICE
C0813,I8130,USES_IP
C0813,I8131,USES_IP
C0813,P8130,HAS_PAYMENT_INSTRUMENT
C0813,P8131,HAS_PAYMENT_INSTRUMENT
C0814,D8140,USES_DEVICE
C0814,D8141,USES_DEVICE
C0814,D8142,USES_DEVICE
C0814,I8140,USES_IP
C0814,I8141,USES_IP
C0814,I0162,USES_IP
C0814,P8140,HAS_PAYMENT_INSTRUMENT
C0815,D8150,USES_DEVICE
C0815,I8150,USES_IP
C0815,I8151,USES_IP
C0815,P8150,HAS_PAYMENT_INSTRUMENT
C0815,P8151,HAS_PAYMENT_INSTRUMENT
C0816,D8160,USES_DEVICE
C0816,D8161,USES_DEVICE
C0816,D8162,USES_DEVICE
C0816,I8160,USES_IP
C0816,I8161,USES_IP
C0816,I8162,USES_IP
C0816,P8160,HAS_PAYMENT_INSTRUMENT
C0816,P8161,HAS_PAYMENT_INSTRUMENT
C0817,D8170,USES_DEVICE
C0817,I8170,USES_IP
C0817,I8171,USES_IP
C0817,I8172,USES_IP
C0817,P8170,HAS_PAYMENT_INSTRUMENT
C0818,D8180,USES_DEVICE
C0818,I8180,USES_IP
C0818,P8180,HAS_PAYMENT_INSTRUMENT
C0818,P8181,HAS_PAYMENT_INSTRUMENT
C0819,D8190,USES_DEVICE
C0819,I8190,USES_IP
C0819,I8191,USES_IP
C0819,P8190,HAS_PAYMENT_INSTRUMENT
C0819,P8191,HAS_PAYMENT_INSTRUMENT
C0820,D8200,USES_DEVICE
C0820,I0164,USES_IP
C0820,I8201,USES_IP
C0820,P8200,HAS_PAYMENT_INSTRUMENT
C0821,D8210,USES_DEVICE
C0821,D8211,USES_DEVICE
C0821,I8210,USES_IP
C0821,I8211,USES_IP
C0821,P8210,HAS_PAYMENT_INSTRUMENT
C0822,D8220,USES_DEVICE
C0822,D8221,USES_DEVICE
C0822,I8220,USES_IP
C0822,P8220,HAS_PAYMENT_INSTRUMENT
C0823,D8230,USES_DEVICE
C0823,D8231,USES_DEVICE
C0823,D8232,USES_DEVICE
C0823,I8230,USES_IP
C0823,I8231,USES_IP
C0823,P8230,HAS_PAYMENT_INSTRUMENT
C0824,D8240,USES_DEVICE
C0824,D8241,USES_DEVICE
C0824,D8242,USES_DEVICE
C0824,I8240,USES_IP
C0824,I8241,USES_IP
C0824,I8242,USES_IP
C0824,P8240,HAS_PAYMENT_INSTRUMENT
C0824,P8241,HAS_PAYMENT_INSTRUMENT
C0825,D8250,USES_DEVICE
C0825,D8251,USES_DEVICE
C0825,D8252,USES_DEVICE
C0825,I8250,USES_IP
C0825,I8251,USES_IP
C0825,P8250,HAS_PAYMENT_INSTRUMENT
C0826,D8260,USES_DEVICE
C0826,D8261,USES_DEVICE
C0826,I8260,USES_IP
C0826,I8261,USES_IP
C0826,P8260,HAS_PAYMENT_INSTRUMENT
C0826,P8261,HAS_PAYMENT_INSTRUMENT
C0827,D8270,USES_DEVICE
C0827,I8270,USES_IP
C0827,P8270,HAS_PAYMENT_INSTRUMENT
C0827,P8271,HAS_PAYMENT_INSTRUMENT
C0828,D8280,USES_DEVICE
C0828,D8281,USES_DEVICE
C0828,D8282,USES_DEVICE
C0828,I8280,USES_IP
C0828,I8281,USES_IP
C0828,I8282,USES_IP
C0828,P8280,HAS_PAYMENT_INSTRUMENT
C0829,D8290,USES_DEVICE
C0829,I8290,USES_IP
C0829,P8290,HAS_PAYMENT_INSTRUMENT
C0829,P8291,HAS_PAYMENT_INSTRUMENT
C0830,D8300,USES_DEVICE
C0830,D8301,USES_DEVICE
C0830,D8302,USES_DEVICE
C0830,I8300,USES_IP
C0830,I8301,USES_IP
C0830,P8300,HAS_PAYMENT_INSTRUMENT
C0831,D8310,USES_DEVICE
C0831,D8311,USES_DEVICE
C0831,D8312,USES_DEVICE
C0831,I8310,USES_IP
C0831,I8311,USES_IP
C0831,I8312,USES_IP
C0831,P8310,HAS_PAYMENT_INSTRUMENT
C0831,P8311,HAS_PAYMENT_INSTRUMENT
C0832,D8320,USES_DEVICE
C0832,D8321,USES_DEVICE
C0832,D8322,USES_DEVICE
C0832,I8320,USES_IP
C0832,I8321,USES_IP
C0832,P8320,HAS_PAYMENT_INSTRUMENT
C0832,P8321,HAS_PAYMENT_INSTRUMENT
C0833,D8330,USES_DEVICE
C0833,D8331,USES_DEVICE
C0833,D8332,USES_DEVICE
C0833,I8330,USES_IP
C0833,I8331,USES_IP
C0833,I8332,USES_IP
C0833,P8330,HAS_PAYMENT_INSTRUMENT
C0833,P8331,HAS_PAYMENT_INSTRUMENT
C0834,D8340,USES_DEVICE
C0834,I8340,USES_IP
C0834,I8341,USES_IP
C0834,I0166,USES_IP
C0834,P8340,HAS_PAYMENT_INSTRUMENT
C0835,D8350,USES_DEVICE
C0835,I8350,USES_IP
C0835,I8351,USES_IP
C0835,P8350,HAS_PAYMENT_INSTRUMENT
C0835,P8351,HAS_PAYMENT_INSTRUMENT
C0836,D8360,USES_DEVICE
C0836,D8361,USES_DEVICE
C0836,D8362,USES_DEVICE
C0836,I8360,USES_IP
C0836,I0167,USES_IP
C0836,P8360,HAS_PAYMENT_INSTRUMENT
C0836,P8361,HAS_PAYMENT_INSTRUMENT
C0837,D8370,USES_DEVICE
C0837,I0167,USES_IP
C0837,I8371,USES_IP
C0837,I8372,USES_IP
C0837,P8370,HAS_PAYMENT_INSTRUMENT
C0838,D8380,USES_DEVICE
C0838,D8381,USES_DEVICE
C0838,D8382,USES_DEVICE
C0838,I8380,USES_IP
C0838,I8381,USES_IP
C0838,I8382,USES_IP
C0838,P8380,HAS_PAYMENT_INSTRUMENT
C0838,P8381,HAS_PAYMENT_INSTRUMENT
C0839,D8390,USES_DEVICE
C0839,D8391,USES_DEVICE
C0839,D8392,USES_DEVICE
C0839,I0167,USES_IP
C0839,I8391,USES_IP
C0839,I8392,USES_IP
C0839,P8390,HAS_PAYMENT_INSTRUMENT
C0839,P8391,HAS_PAYMENT_INSTRUMENT
C0840,D8400,USES_DEVICE
C0840,D8401,USES_DEVICE
C0840,D8402,USES_DEVICE
C0840,I0168,USES_IP
C0840,P8400,HAS_PAYMENT_INSTRUMENT
C0840,P8401,HAS_PAYMENT_INSTRUMENT
C0841,D8410,USES_DEVICE
C0841,I8410,USES_IP
C0841,I8411,USES_IP
C0841,I8412,USES_IP
C0841,P8410,HAS_PAYMENT_INSTRUMENT
C0842,D8420,USES_DEVICE
C0842,D8421,USES_DEVICE
C0842,D8422,USES_DEVICE
C0842,I8420,USES_IP
C0842,I8421,USES_IP
C0842,I8422,USES_IP
C0842,P8420,HAS_PAYMENT_INSTRUMENT
C0843,D8430,USES_DEVICE
C0843,D8431,USES_DEVICE
C0843,D8432,USES_DEVICE
C0843,I8430,USES_IP
C0843,P8430,HAS_PAYMENT_INSTRUMENT
C0844,D8440,USES_DEVICE
C0844,D8441,USES_DEVICE
C0844,D8442,USES_DEVICE
C0844,I8440,USES_IP
C0844,P8440,HAS_PAYMENT_INSTRUMENT
C0845,D8450,USES_DEVICE
C0845,D8451,USES_DEVICE
C0845,D8452,USES_DEVICE
C0845,I8450,USES_IP
C0845,I0169,USES_IP
C0845,I8452,USES_IP
C0845,P8450,HAS_PAYMENT_INSTRUMENT
C0845,P8451,HAS_PAYMENT_INSTRUMENT
C0846,D8460,USES_DEVICE
C0846,I8460,USES_IP
C0846,P8460,HAS_PAYMENT_INSTRUMENT
C0846,P8461,HAS_PAYMENT_INSTRUMENT
C0847,D8470,USES_DEVICE
C0847,I8470,USES_IP
C0847,I8471,USES_IP
C0847,P8470,HAS_PAYMENT_INSTRUMENT
C0848,D8480,USES_DEVICE
C0848,I8480,USES_IP
C0848,I8481,USES_IP
C0848,P8480,HAS_PAYMENT_INSTRUMENT
C0848,P8481,HAS_PAYMENT_INSTRUMENT
C0849,D8490,USES_DEVICE
C0849,D8491,USES_DEVICE
C0849,I8490,USES_IP
C0849,I0169,USES_IP
C0849,I8492,USES_IP
C0849,P8490,HAS_PAYMENT_INSTRUMENT
C0850,D8500,USES_DEVICE
C0850,I0170,USES_IP
C0850,I8501,USES_IP
C0850,I8502,USES_IP
C0850,P8500,HAS_PAYMENT_INSTRUMENT
C0850,P8501,HAS_PAYMENT_INSTRUMENT
C0851,D8510,USES_DEVICE
C0851,I8510,USES_IP
C0851,I8511,USES_IP
C0851,P8510,HAS_PAYMENT_INSTRUMENT
C0851,P8511,HAS_PAYMENT_INSTRUMENT
C0852,D8520,USES_DEVICE
C0852,D8521,USES_DEVICE
C0852,I8520,USES_IP
C0852,I8521,USES_IP
C0852,P8520,HAS_PAYMENT_INSTRUMENT
C0852,P8521,HAS_PAYMENT_INSTRUMENT
C0853,D8530,USES_DEVICE
C0853,D8531,USES_DEVICE
C0853,D8532,USES_DEVICE
C0853,I0170,USES_IP
C0853,I8531,USES_IP
C0853,I8532,USES_IP
C0853,P8530,HAS_PAYMENT_INSTRUMENT
C0854,D8540,USES_DEVICE
C0854,I8540,USES_IP
C0854,I8541,USES_IP
C0854,I8542,USES_IP
C0854,P8540,HAS_PAYMENT_INSTRUMENT
C0855,D8550,USES_DEVICE
C0855,D8551,USES_DEVICE
C0855,I8550,USES_IP
C0855,I8551,USES_IP
C0855,P8550,HAS_PAYMENT_INSTRUMENT
C0855,P8551,HAS_PAYMENT_INSTRUMENT
C0856,D8560,USES_DEVICE
C0856,D8561,USES_DEVICE
C0856,D8562,USES_DEVICE
C0856,I8560,USES_IP
C0856,I0171,USES_IP
C0856,I8562,USES_IP
C0856,P8560,HAS_PAYMENT_INSTRUMENT
C0857,D8570,USES_DEVICE
C0857,D8571,USES_DEVICE
C0857,I0171,USES_IP
C0857,I0171,USES_IP
C0857,I8572,USES_IP
C0857,P8570,HAS_PAYMENT_INSTRUMENT
C0858,D8580,USES_DEVICE
C0858,D8581,USES_DEVICE
C0858,D8582,USES_DEVICE
C0858,I8580,USES_IP
C0858,P8580,HAS_PAYMENT_INSTRUMENT
C0859,D8590,USES_DEVICE
C0859,D8591,USES_DEVICE
C0859,D8592,USES_DEVICE
C0859,I8590,USES_IP
C0859,I8591,USES_IP
C0859,P8590,HAS_PAYMENT_INSTRUMENT
C0859,P8591,HAS_PAYMENT_INSTRUMENT
C0860,D8600,USES_DEVICE
C0860,D8601,USES_DEVICE
C0860,D8602,USES_DEVICE
C0860,I8600,USES_IP
C0860,P8600,HAS_PAYMENT_INSTRUMENT
C0861,D8610,USES_DEVICE
C0861,I8610,USES_IP
C0861,I0172,USES_IP
C0861,P8610,HAS_PAYMENT_INSTRUMENT
C0862,D8620,USES_DEVICE
C0862,I8620,USES_IP
C0862,P8620,HAS_PAYMENT_INSTRUMENT
C0863,D8630,USES_DEVICE
C0863,D8631,USES_DEVICE
C0863,D8632,USES_DEVICE
C0863,I8630,USES_IP
C0863,P8630,HAS_PAYMENT_INSTRUMENT
C0863,P8631,HAS_PAYMENT_INSTRUMENT
C0864,D8640,USES_DEVICE
C0864,D8641,USES_DEVICE
C0864,I8640,USES_IP
C0864,I8641,USES_IP
C0864,P8640,HAS_PAYMENT_INSTRUMENT
C0865,D8650,USES_DEVICE
C0865,D8651,USES_DEVICE
C0865,I8650,USES_IP
C0865,I0173,USES_IP
C0865,I8652,USES_IP
C0865,P8650,HAS_PAYMENT_INSTRUMENT
C0866,D8660,USES_DEVICE
C0866,D8661,USES_DEVICE
C0866,D8662,USES_DEVICE
C0866,I0173,USES_IP
C0866,I8661,USES_IP
C0866,I8662,USES_IP
C0866,P8660,HAS_PAYMENT_INSTRUMENT
C0867,D8670,USES_DEVICE
C0867,D8671,USES_DEVICE
C0867,I8670,USES_IP
C0867,I0173,USES_IP
C0867,I8672,USES_IP
C0867,P8670,HAS_PAYMENT_INSTRUMENT
C0867,P8671,HAS_PAYMENT_INSTRUMENT
C0868,D8680,USES_DEVICE
C0868,D8681,USES_DEVICE
C0868,I8680,USES_IP
C0868,I0173,USES_IP
C0868,P8680,HAS_PAYMENT_INSTRUMENT
C0869,D8690,USES_DEVICE
C0869,D8691,USES_DEVICE
C0869,D8692,USES_DEVICE
C0869,I8690,USES_IP
C0869,P8690,HAS_PAYMENT_INSTRUMENT
C0869,P8691,HAS_PAYMENT_INSTRUMENT
C0870,D8700,USES_DEVICE
C0870,D8701,USES_DEVICE
C0870,D8702,USES_DEVICE
C0870,I8700,USES_IP
C0870,I8701,USES_IP
C0870,P8700,HAS_PAYMENT_INSTRUMENT
C0870,P8701,HAS_PAYMENT_INSTRUMENT
C0871,D8710,USES_DEVICE
C0871,I8710,USES_IP
C0871,I8711,USES_IP
C0871,I0174,USES_IP
C0871,P8710,HAS_PAYMENT_INSTRUMENT
C0871,P8711,HAS_PAYMENT_INSTRUMENT
C0872,D8720,USES_DEVICE
C0872,D8721,USES_DEVICE
C0872,D8722,USES_DEVICE
C0872,I8720,USES_IP
C0872,I8721,USES_IP
C0872,I8722,USES_IP
C0872,P8720,HAS_PAYMENT_INSTRUMENT
C0872,P8721,HAS_PAYMENT_INSTRUMENT
C0873,D8730,USES_DEVICE
C0873,I8730,USES_IP
C0873,I8731,USES_IP
C0873,P8730,HAS_PAYMENT_INSTRUMENT
C0874,D8740,USES_DEVICE
C0874,I8740,USES_IP
C0874,P8740,HAS_PAYMENT_INSTRUMENT
C0874,P8741,HAS_PAYMENT_INSTRUMENT
C0875,D8750,USES_DEVICE
C0875,I8750,USES_IP
C0875,P8750,HAS_PAYMENT_INSTRUMENT
C0876,D8760,USES_DEVICE
C0876,D8761,USES_DEVICE
C0876,D8762,USES_DEVICE
C0876,I8760,USES_IP
C0876,I0175,USES_IP
C0876,P8760,HAS_PAYMENT_INSTRUMENT
C0877,D8770,USES_DEVICE
C0877,D8771,USES_DEVICE
C0877,I8770,USES_IP
C0877,P8770,HAS_PAYMENT_INSTRUMENT
C0877,P8771,HAS_PAYMENT_INSTRUMENT
C0878,D8780,USES_DEVICE
C0878,D8781,USES_DEVICE
C0878,I8780,USES_IP
C0878,I8781,USES_IP
C0878,P8780,HAS_PAYMENT_INSTRUMENT
C0879,D8790,USES_DEVICE
C0879,D8791,USES_DEVICE
C0879,I0175,USES_IP
C0879,I8791,USES_IP
C0879,I8792,USES_IP
C0879,P8790,HAS_PAYMENT_INSTRUMENT
C0879,P8791,HAS_PAYMENT_INSTRUMENT
C0880,D8800,USES_DEVICE
C0880,D8801,USES_DEVICE
C0880,D8802,USES_DEVICE
C0880,I8800,USES_IP
C0880,I8801,USES_IP
C0880,I8802,USES_IP
C0880,P8800,HAS_PAYMENT_INSTRUMENT
C0880,P8801,HAS_PAYMENT_INSTRUMENT
C0881,D8810,USES_DEVICE
C0881,D8811,USES_DEVICE
C0881,I8810,USES_IP
C0881,I8811,USES_IP
C0881,P8810,HAS_PAYMENT_INSTRUMENT
C0882,D8820,USES_DEVICE
C0882,D8821,USES_DEVICE
C0882,D8822,USES_DEVICE
C0882,I8820,USES_IP
C0882,I8821,USES_IP
C0882,I8822,USES_IP
C0882,P8820,HAS_PAYMENT_INSTRUMENT
C0882,P8821,HAS_PAYMENT_INSTRUMENT
C0883,D8830,USES_DEVICE
C0883,D8831,USES_DEVICE
C0883,I8830,USES_IP
C0883,I8831,USES_IP
C0883,P8830,HAS_PAYMENT_INSTRUMENT
C0883,P8831,HAS_PAYMENT_INSTRUMENT
C0884,D8840,USES_DEVICE
C0884,D8841,USES_DEVICE
C0884,D8842,USES_DEVICE
C0884,I8840,USES_IP
C0884,P8840,HAS_PAYMENT_INSTRUMENT
C0885,D8850,USES_DEVICE
C0885,D8851,USES_DEVICE
C0885,I8850,USES_IP
C0885,P8850,HAS_PAYMENT_INSTRUMENT
C0886,D8860,USES_DEVICE
C0886,D8861,USES_DEVICE
C0886,I8860,USES_IP
C0886,I0177,USES_IP
C0886,I0177,USES_IP
C0886,P8860,HAS_PAYMENT_INSTRUMENT
C0887,D8870,USES_DEVICE
C0887,D8871,USES_DEVICE
C0887,D8872,USES_DEVICE
C0887,I0177,USES_IP
C0887,I8871,USES_IP
C0887,I8872,USES_IP
C0887,P8870,HAS_PAYMENT_INSTRUMENT
C0888,D8880,USES_DEVICE
C0888,I8880,USES_IP
C0888,I8881,USES_IP
C0888,I8882,USES_IP
C0888,P8880,HAS_PAYMENT_INSTRUMENT
C0889,D8890,USES_DEVICE
C0889,D8891,USES_DEVICE
C0889,I8890,USES_IP
C0889,I8891,USES_IP
C0889,P8890,HAS_PAYMENT_INSTRUMENT
C0889,P8891,HAS_PAYMENT_INSTRUMENT
C0890,D8900,USES_DEVICE
C0890,I8900,USES_IP
C0890,I0178,USES_IP
C0890,P8900,HAS_PAYMENT_INSTRUMENT
C0890,P8901,HAS_PAYMENT_INSTRUMENT
C0891,D8910,USES_DEVICE
C0891,D8911,USES_DEVICE
C0891,D8912,USES_DEVICE
C0891,I8910,USES_IP
C0891,P8910,HAS_PAYMENT_INSTRUMENT
C0892,D8920,USES_DEVICE
C0892,D8921,USES_DEVICE
C0892,D8922,USES_DEVICE
C0892,I8920,USES_IP
C0892,P8920,HAS_PAYMENT_INSTRUMENT
C0893,D8930,USES_DEVICE
C0893,D8931,USES_DEVICE
C0893,D8932,USES_DEVICE
C0893,I8930,USES_IP
C0893,I8931,USES_IP
C0893,I8932,USES_IP
C0893,P8930,HAS_PAYMENT_INSTRUMENT
C0893,P8931,HAS_PAYMENT_INSTRUMENT
C0894,D8940,USES_DEVICE
C0894,D8941,USES_DEVICE
C0894,I8940,USES_IP
C0894,P8940,HAS_PAYMENT_INSTRUMENT
C0894,P8941,HAS_PAYMENT_INSTRUMENT
C0895,D8950,USES_DEVICE
C0895,I8950,USES_IP
C0895,P8950,HAS_PAYMENT_INSTRUMENT
C0896,D8960,USES_DEVICE
C0896,I8960,USES_IP
C0896,I8961,USES_IP
C0896,I8962,USES_IP
C0896,P8960,HAS_PAYMENT_INSTRUMENT
C0896,P8961,HAS_PAYMENT_INSTRUMENT
C0897,D8970,USES_DEVICE
C0897,D8971,USES_DEVICE
C0897,I0179,USES_IP
C0897,P8970,HAS_PAYMENT_INSTRUMENT
C0897,P8971,HAS_PAYMENT_INSTRUMENT
C0898,D8980,USES_DEVICE
C0898,I8980,USES_IP
C0898,I8981,USES_IP
C0898,I8982,USES_IP
C0898,P8980,HAS_PAYMENT_INSTRUMENT
C0898,P8981,HAS_PAYMENT_INSTRUMENT
C0899,D8990,USES_DEVICE
C0899,D8991,USES_DEVICE
C0899,D8992,USES_DEVICE
C0899,I8990,USES_IP
C0899,I8991,USES_IP
C0899,I8992,USES_IP
C0899,P8990,HAS_PAYMENT_INSTRUMENT
C0900,D9000,USES_DEVICE
C0900,D9001,USES_DEVICE
C0900,D9002,USES_DEVICE
C0900,I9000,USES_IP
C0900,I9001,USES_IP
C0900,P9000,HAS_PAYMENT_INSTRUMENT
C0900,P9001,HAS_PAYMENT_INSTRUMENT
C0901,D9010,USES_DEVICE
C0901,D9011,USES_DEVICE
C0901,I9010,USES_IP
C0901,I9011,USES_IP
C0901,P9010,HAS_PAYMENT_INSTRUMENT
C0902,D9020,USES_DEVICE
C0902,D9021,USES_DEVICE
C0902,D9022,USES_DEVICE
C0902,I9020,USES_IP
C0902,P9020,HAS_PAYMENT_INSTRUMENT
C0903,D9030,USES_DEVICE
C0903,I9030,USES_IP
C0903,I9031,USES_IP
C0903,I9032,USES_IP
C0903,P9030,HAS_PAYMENT_INSTRUMENT
C0903,P9031,HAS_PAYMENT_INSTRUMENT
C0904,D9040,USES_DEVICE
C0904,D9041,USES_DEVICE
C0904,D9042,USES_DEVICE
C0904,I9040,USES_IP
C0904,I9041,USES_IP
C0904,I9042,USES_IP
C0904,P9040,HAS_PAYMENT_INSTRUMENT
C0904,P9041,HAS_PAYMENT_INSTRUMENT
C0905,D9050,USES_DEVICE
C0905,D9051,USES_DEVICE
C0905,D9052,USES_DEVICE
C0905,I9050,USES_IP
C0905,P9050,HAS_PAYMENT_INSTRUMENT
C0905,P9051,HAS_PAYMENT_INSTRUMENT
C0906,D9060,USES_DEVICE
C0906,D9061,USES_DEVICE
C0906,I9060,USES_IP
C0906,P9060,HAS_PAYMENT_INSTRUMENT
C0906,P9061,HAS_PAYMENT_INSTRUMENT
C0907,D9070,USES_DEVICE
C0907,I0181,USES_IP
C0907,P9070,HAS_PAYMENT_INSTRUMENT
C0908,D9080,USES_DEVICE
C0908,I9080,USES_IP
C0908,I9081,USES_IP
C0908,I9082,USES_IP
C0908,P9080,HAS_PAYMENT_INSTRUMENT
C0909,D9090,USES_DEVICE
C0909,D9091,USES_DEVICE
C0909,I9090,USES_IP
C0909,P9090,HAS_PAYMENT_INSTRUMENT
C0909,P9091,HAS_PAYMENT_INSTRUMENT
C0910,D9100,USES_DEVICE
C0910,D9101,USES_DEVICE
C0910,D9102,USES_DEVICE
C0910,I9100,USES_IP
C0910,I9101,USES_IP
C0910,I9102,USES_IP
C0910,P9100,HAS_PAYMENT_INSTRUMENT
C0910,P9101,HAS_PAYMENT_INSTRUMENT
C0911,D9110,USES_DEVICE
C0911,I9110,USES_IP
C0911,P9110,HAS_PAYMENT_INSTRUMENT
C0911,P9111,HAS_PAYMENT_INSTRUMENT
C0912,D9120,USES_DEVICE
C0912,D9121,USES_DEVICE
C0912,I9120,USES_IP
C0912,P9120,HAS_PAYMENT_INSTRUMENT
C0912,P9121,HAS_PAYMENT_INSTRUMENT
C0913,D9130,USES_DEVICE
C0913,D9131,USES_DEVICE
C0913,D9132,USES_DEVICE
C0913,I9130,USES_IP
C0913,P9130,HAS_PAYMENT_INSTRUMENT
C0914,D9140,USES_DEVICE
C0914,D9141,USES_DEVICE
C0914,D9142,USES_DEVICE
C0914,I9140,USES_IP
C0914,I9141,USES_IP
C0914,I9142,USES_IP
C0914,P9140,HAS_PAYMENT_INSTRUMENT
C0914,P9141,HAS_PAYMENT_INSTRUMENT
C0915,D9150,USES_DEVICE
C0915,D9151,USES_DEVICE
C0915,D9152,USES_DEVICE
C0915,I0183,USES_IP
C0915,I9151,USES_IP
C0915,I9152,USES_IP
C0915,P9150,HAS_PAYMENT_INSTRUMENT
C0916,D9160,USES_DEVICE
C0916,I9160,USES_IP
C0916,I9161,USES_IP
C0916,I9162,USES_IP
C0916,P9160,HAS_PAYMENT_INSTRUMENT
C0917,D9170,USES_DEVICE
C0917,D9171,USES_DEVICE
C0917,D9172,USES_DEVICE
C0917,I9170,USES_IP
C0917,P9170,HAS_PAYMENT_INSTRUMENT
C0918,D9180,USES_DEVICE
C0918,D9181,USES_DEVICE
C0918,D9182,USES_DEVICE
C0918,I9180,USES_IP
C0918,I0183,USES_IP
C0918,I9182,USES_IP
C0918,P9180,HAS_PAYMENT_INSTRUMENT
C0919,D9190,USES_DEVICE
C0919,D9191,USES_DEVICE
C0919,D9192,USES_DEVICE
C0919,I9190,USES_IP
C0919,I9191,USES_IP
C0919,I9192,USES_IP
C0919,P9190,HAS_PAYMENT_INSTRUMENT
C0919,P9191,HAS_PAYMENT_INSTRUMENT
C0920,D9200,USES_DEVICE
C0920,I9200,USES_IP
C0920,I9201,USES_IP
C0920,P9200,HAS_PAYMENT_INSTRUMENT
C0921,D9210,USES_DEVICE
C0921,D9211,USES_DEVICE
C0921,I9210,USES_IP
C0921,P9210,HAS_PAYMENT_INSTRUMENT
C0922,D9220,USES_DEVICE
C0922,I9220,USES_IP
C0922,I9221,USES_IP
C0922,P9220,HAS_PAYMENT_INSTRUMENT
C0922,P9221,HAS_PAYMENT_INSTRUMENT
C0923,D9230,USES_DEVICE
C0923,I9230,USES_IP
C0923,P9230,HAS_PAYMENT_INSTRUMENT
C0924,D9240,USES_DEVICE
C0924,D9241,USES_DEVICE
C0924,D9242,USES_DEVICE
C0924,I9240,USES_IP
C0924,I0184,USES_IP
C0924,I9242,USES_IP
C0924,P9240,HAS_PAYMENT_INSTRUMENT
